5,6,21,35,38,46
6,24,25,40,41,44
7,14,19,40,43,49
15,18,20,24,31,41
1,24,29,35,40,45
2,20,22,31,37,49
3,6,21,30,36,40
15,20,36,37,46,49
2,10,27,29,31,49
9,11,19,22,24,42
20,27,31,40,42,45
4,6,12,27,28,46
18,19,29,40,43,49
10,23,35,41,43,47
6,8,14,17,32,47
2,11,14,22,25,34
10,15,16,32,33,41
3,13,14,18,29,40
9,21,39,42,45,49
11,33,37,40,45,46
2,3,12,27,31,47
5,12,19,35,37,43
2,3,25,37,39,40
1,12,18,23,42,47
15,17,32,42,43,45
4,20,28,34,42,49
16,21,31,35,42,44
5,10,12,38,40,41
11,15,19,27,40,48
10,15,17,20,31,44
3,13,22,23,24,25
1,17,21,27,40,44
11,15,29,31,34,46
5,7,9,33,41,48
5,6,21,26,33,40
1,4,16,22,32,37
7,10,27,42,43,47
4,8,18,32,38,45
2,5,11,25,32,34
11,14,18,27,30,42
22,23,24,27,30,45
3,5,8,14,27,31
1,13,23,36,37,48
2,10,11,27,33,37
13,19,23,40,45,49
11,12,19,34,36,45
12,19,33,36,40,44
1,6,19,25,33,48
5,24,28,35,38,42
7,14,20,24,28,39
12,16,32,44,47,49
1,18,25,41,47,48
10,29,34,42,46,47
5,10,24,27,30,45
5,9,12,20,25,27
3,16,32,39,46,49
10,11,12,19,41,48
10,30,31,35,43,44
3,8,17,24,27,43
4,16,19,26,35,43
4,5,26,29,30,34
3,12,26,34,37,41
11,21,27,29,39,45
10,14,16,19,23,36
4,10,14,19,22,27
3,5,10,41,43,45
1,5,29,32,37,43
7,9,13,25,27,47
11,18,25,28,34,44
7,22,25,35,40,42
3,11,16,24,36,49
4,20,24,44,46,47
8,20,34,36,41,43
6,7,22,33,36,40
12,17,25,44,45,47
4,14,18,36,39,44
2,6,27,40,41,47
1,9,15,26,47,48
6,14,20,32,37,44
6,16,27,30,34,35
3,12,22,35,40,47
2,34,36,41,43,45
